study	lineage	cluster	n_cells	chosen_label	cluster_marker_gene_assignment	cluster_marker_raw_winner	cluster_marker_assignment_reason	marker_assignment_score	marker_assignment_base_score	marker_assignment_penalty	negative_marker_penalty	confound_marker_penalty	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	feedback_flags
vaccination_study_06	T_NK_lineage	5	3451	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6781961750217329	1.0	0.3218038249782671	0.018348304839177	0.3034555201390901	2.5804071283685888	1.610949000289771	CD8 Cytotoxic / T Effector Memory:3126; NK Cell:213; gdT Cell:76; Blood Cell:27; T Cell:4	CD8 Cytotoxic / T Effector Memory:2206; Blood Cell:570; NK Cell:549; CD8 T Cell (ab):72; gdT Cell:52	not_available:3451	screfmapping_missing_for_scope
vaccination_study_06	T_NK_lineage	7	6539	CD4 Naive / T Central Memory	NKT Cell	NKT Cell	raw_marker_winner	0.4200856400061171	0.5251567517969108	0.1050711117907937	0.0209068664933476	0.0841642452974461	1.695997858999847	0.5016906254779017	CD4 Naive / T Central Memory:1976; CD8 Cytotoxic / T Effector Memory:1649; CD4 T Effector Memory:1172; Blood Cell:595; MAIT Cell:496	Blood Cell:1821; CD4 T Effector Memory:1235; CD4 T Cell (ab):1016; Treg:966; CD8 Cytotoxic / T Effector Memory:661	not_available:2668; CD4 Naive / T Central Memory:2169; CD4 T Effector Memory:1527; Treg:173; Plasma Cell:2	marker_final_disagreement
vaccination_study_06	T_NK_lineage	9	3279	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.9211634644708752	1.0	0.0788365355291247	0.01001219884111	0.0688243366880146	3.2948133577310155	2.37364989326014	NK Cell:2886; CD8 Cytotoxic / T Effector Memory:337; Blood Cell:30; gdT Cell:8; CD4 T Effector Memory:8	NK Cell:2482; Blood Cell:690; CD8 Cytotoxic / T Effector Memory:90; CD8 T Cell (ab):13; MAIT Cell:3	not_available:3279	screfmapping_missing_for_scope
vaccination_study_06	Myeloid_lineage	0	57	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.7364035087719298	0.7600877192982456	0.0236842105263157	0.0	0.0236842105263157	0.7364035087719298	0.2469298245614035	NK Cell:48; CD8 Cytotoxic / T Effector Memory:4; Blood Cell:4; gdT Cell:1	Blood Cell:46; NK Cell:11	not_available:57	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	1	54	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.7138888888888888	0.7138888888888888	0.0	0.0	0.0	0.7138888888888888	0.3287037037037036	Blood Cell:14; NK Cell:12; Classical Monocyte:8; CD4 Naive / T Central Memory:7; CD8 Cytotoxic / T Effector Memory:5	Blood Cell:52; CD4 T Cell (ab):1; Treg:1	not_available:48; CD4 Naive / T Central Memory:4; Naive B Cell:1; CD4 T Effector Memory:1	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	10	17	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.6852941176470588	0.711764705882353	0.0264705882352941	0.0	0.0264705882352941	0.6852941176470588	0.4588235294117647	NK Cell:5; CD4 Naive / T Central Memory:4; Blood Cell:2; CD8 Cytotoxic / T Effector Memory:2; T Cell:1	Blood Cell:14; NK Cell:1; CD8 Cytotoxic / T Effector Memory:1; CD4 Naive / T Central Memory:1	not_available:13; Treg:2; CD4 T Effector Memory:1; CD4 Naive / T Central Memory:1	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	11	9	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.486111111111111	0.486111111111111	0.0	0.0	0.0	0.486111111111111	0.0114814814814815	NK Cell:6; Blood Cell:3	Blood Cell:6; NK Cell:3	not_available:9	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	12	3	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.8916666666666666	0.8916666666666666	0.0	0.0	0.0	0.8916666666666666	0.0916666666666665	CD4 Naive / T Central Memory:2; Myeloid Cell:1	Blood Cell:3	not_available:2; CD4 Naive / T Central Memory:1	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	3	47	Conventional DC 2	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.7319148936170212	1.0	0.2680851063829787	0.2680851063829787	0.0	1.3877659574468084	0.6558510638297872	Memory B Cell:8; Blood Cell:7; NK Cell:6; Naive B Cell:6; CD8 Cytotoxic / T Effector Memory:6	Memory B Cell:28; Blood Cell:16; Plasma Cell:1; Treg:1; CD4 T Cell (ab):1	not_available:26; Naive B Cell:10; CD4 Naive / T Central Memory:4; Memory B Cell:4; Plasma Cell:2	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	4	35	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.7128571428571429	0.9142857142857144	0.2014285714285714	0.1885714285714285	0.0128571428571428	0.7128571428571429	0.0792857142857142	CD4 Naive / T Central Memory:18; Blood Cell:6; CD8 Cytotoxic / T Effector Memory:3; Classical Monocyte:3; CD4 T Effector Memory:1	Blood Cell:25; CD4 Naive / T Central Memory:5; CD4 T Cell (ab):2; Treg:1; T Cell:1	not_available:19; CD4 Naive / T Central Memory:10; CD4 T Effector Memory:3; Treg:2; Memory B Cell:1	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	5	30	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.8049999999999999	1.0	0.195	0.18	0.015	0.8049999999999999	0.1108333333333332	CD4 Naive / T Central Memory:16; Blood Cell:6; T Cell:2; Memory B Cell:2; Plasma Cell:1	Blood Cell:26; CD4 Naive / T Central Memory:3; CD4 T Cell (ab):1	not_available:19; CD4 Naive / T Central Memory:5; CD4 T Effector Memory:3; Memory B Cell:1; Naive B Cell:1	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	6	30	Conventional DC 2	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.825	1.0	0.175	0.16	0.015	1.7516666666666667	0.9266666666666667	Blood Cell:13; B Cell:12; NK Cell:1; Non-Classical Monocyte:1; Naive B Cell:1	Memory B Cell:19; Blood Cell:10; CD4 T Cell (ab):1	not_available:17; Naive B Cell:8; Memory B Cell:4; CD4 Naive / T Central Memory:1	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	7	29	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.8206896551724139	0.9655172413793104	0.1448275862068965	0.1448275862068965	0.0	0.8206896551724139	0.1120689655172414	Memory B Cell:7; CD4 Naive / T Central Memory:6; Blood Cell:4; CD8 Cytotoxic / T Effector Memory:3; Classical Monocyte:2	Blood Cell:22; Memory B Cell:3; CD4 T Cell (ab):2; T Cell:1; B Cell:1	not_available:14; Memory B Cell:7; CD4 Naive / T Central Memory:3; Treg:2; CD4 T Effector Memory:2	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	8	23	Classical Monocyte	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.8565217391304347	1.0	0.1434782608695652	0.1043478260869565	0.0391304347826086	1.9572463768115944	0.2659420289855074	Blood Cell:22; Plasma Cell:1	Intermediate Monocyte:12; Blood Cell:10; Classical Monocyte:1	not_available:23	marker_final_disagreement
vaccination_study_06	Myeloid_lineage	9	22	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.825	0.8659090909090909	0.0409090909090909	0.0	0.0409090909090909	0.825	0.0363636363636363	CD4 Naive / T Central Memory:13; CD4 T Effector Memory:3; Blood Cell:1; CD8 Cytotoxic / T Effector Memory:1; Myeloid Cell:1	Blood Cell:22	CD4 Naive / T Central Memory:10; not_available:9; Memory B Cell:1; Naive B Cell:1; Treg:1	marker_final_disagreement
vaccination_study_09	B_lineage	18	266	Plasma Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.0115037593984962	0.0225563909774436	0.0110526315789473	0.0110526315789473	0.0	2.47218045112782	1.2960150375939854	Plasma Cell:252; Memory B Cell:6; Classical Monocyte:5; Blood Cell:3	Blood Cell:265; Memory B Cell:1	Memory B Cell:243; Naive B Cell:14; not_available:7; Plasma Cell:2	marker_final_disagreement;weak_marker_specificity
vaccination_study_09	B_lineage	20	159	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.6668134171907757	1.0	0.3331865828092243	0.150482180293501	0.1827044025157232	4.193710691823899	1.908029350104821	Plasma Cell:153; Plasmablast:3; B Cell:3	Plasma Cell:158; Blood Cell:1	Plasma Cell:159	marker_final_disagreement
vaccination_study_09	B_lineage	26	20	B Cell	Plasmablast	Plasmablast	raw_marker_winner	0.6666666666666667	1.0	0.3333333333333333	0.2983333333333333	0.0349999999999999	0.6816249999999999	0.0149583333333331	Blood Cell:15; Naive B Cell:2; Plasma Cell:1; T Cell:1; Lymphoid Cell:1	Blood Cell:20	not_available:17; Naive B Cell:3	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_09	T_NK_lineage	0	3302	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.8001817080557239	1.0	0.1998182919442762	0.0450484554815263	0.1547698364627498	3.127443973349485	0.7631798909751666	NK Cell:2483; CD8 Cytotoxic / T Effector Memory:711; Blood Cell:53; CD4 Naive / T Central Memory:27; MAIT Cell:16	CD8 Cytotoxic / T Effector Memory:3081; Blood Cell:176; NK Cell:35; Lymphoid Cell:8; CD4 T Effector Memory:1	not_available:3302	screfmapping_missing_for_scope
vaccination_study_09	T_NK_lineage	2	6316	MAIT Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8066996516782774	1.0	0.1933003483217226	0.1190484483850538	0.0742518999366687	2.535337238758708	0.7102889487017101	MAIT Cell:3884; NK Cell:871; CD4 Naive / T Central Memory:747; CD8 Cytotoxic / T Effector Memory:644; Blood Cell:79	CD8 Cytotoxic / T Effector Memory:2272; MAIT Cell:1922; Blood Cell:1155; CD4 T Effector Memory:677; CD4 Naive / T Central Memory:215	not_available:5871; CD4 T Effector Memory:418; CD4 Naive / T Central Memory:27	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_09	T_NK_lineage	3	11776	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.9039116507398052	0.9952478429952398	0.0913361922554347	0.0871709408967391	0.0041652513586956	2.774835563783284	0.4507597190198944	CD4 Naive / T Central Memory:6111; CD8 Naive / T Central Memory:5504; CD8 Cytotoxic / T Effector Memory:41; Blood Cell:33; Plasma Cell:24	CD4 Naive / T Central Memory:6857; CD8 Naive / T Central Memory:3784; Blood Cell:1082; CD4 T Effector Memory:42; CD8 Cytotoxic / T Effector Memory:9	not_available:9760; CD4 Naive / T Central Memory:1918; CD4 T Effector Memory:68; Treg:30	screfmapping_missing_for_scope
vaccination_study_09	T_NK_lineage	4	13847	CD4 Naive / T Central Memory	NKT Cell	NKT Cell	raw_marker_winner	0.7228681302809272	0.8085505885751426	0.0856824582942153	0.0740644182855492	0.0116180400086661	3.297661832870897	2.156331580830744	CD4 Naive / T Central Memory:11253; CD4 T Effector Memory:1450; Treg:669; CD8 Cytotoxic / T Effector Memory:118; MAIT Cell:112	CD4 Naive / T Central Memory:7665; CD4 T Effector Memory:5036; Blood Cell:654; Treg:394; CD8 Cytotoxic / T Effector Memory:54	CD4 Naive / T Central Memory:8296; not_available:3196; CD4 T Effector Memory:1856; Treg:499	marker_final_disagreement
vaccination_study_09	T_NK_lineage	5	3152	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.9165958121827412	1.0	0.0834041878172588	0.0535659898477157	0.0298381979695431	3.3517258883248733	2.125266497461929	NK Cell:2905; CD4 Naive / T Central Memory:131; Blood Cell:76; Plasma Cell:12; CD8 Cytotoxic / T Effector Memory:11	NK Cell:2298; Blood Cell:651; CD8 Cytotoxic / T Effector Memory:186; CD4 Naive / T Central Memory:7; Lymphoid Cell:6	not_available:3151; CD4 Naive / T Central Memory:1	screfmapping_missing_for_scope
vaccination_study_09	T_NK_lineage	7	4607	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.7137516447022886	0.996831740209126	0.2830800955068374	0.2014868678098545	0.0815932276969828	2.7651516881144875	1.8869183559262876	CD8 Cytotoxic / T Effector Memory:2563; CD4 Naive / T Central Memory:1262; NK Cell:308; Blood Cell:157; CD8 Naive / T Central Memory:123	CD8 Cytotoxic / T Effector Memory:2374; Blood Cell:1000; CD4 Naive / T Central Memory:817; CD4 T Effector Memory:213; CD8 Naive / T Central Memory:173	not_available:4209; CD4 T Effector Memory:317; CD4 Naive / T Central Memory:77; Treg:4	screfmapping_missing_for_scope
vaccination_study_09	T_NK_lineage	8	5821	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7850317814808452	1.0	0.2149682185191548	0.0459250987802783	0.1690431197388764	3.22435663975262	1.4445937124205463	NK Cell:3041; CD8 Cytotoxic / T Effector Memory:2036; CD4 Naive / T Central Memory:521; Blood Cell:120; MAIT Cell:23	CD8 Cytotoxic / T Effector Memory:5116; Blood Cell:657; Lymphoid Cell:18; CD4 Naive / T Central Memory:14; CD4 T Effector Memory:6	not_available:5820; CD4 T Effector Memory:1	screfmapping_missing_for_scope
vaccination_study_09	T_NK_lineage	9	6222	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.9209426229508196	1.0	0.0790573770491803	0.0482594021215043	0.0307979749276759	3.436423979427837	2.515481356477017	NK Cell:6161; Blood Cell:36; CD4 Naive / T Central Memory:9; CD8 Cytotoxic / T Effector Memory:9; T Cell:2	NK Cell:5840; Blood Cell:231; CD8 Cytotoxic / T Effector Memory:90; Lymphoid Cell:61	not_available:6222	screfmapping_missing_for_scope
vaccination_study_09	Myeloid_lineage	22	52	Conventional DC 1	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.8565064102564103	1.0	0.1434935897435897	0.1074358974358974	0.0360576923076923	2.9115384615384614	1.2923076923076922	Conventional DC 1:48; Blood Cell:2; DC:2	Conventional DC 1:48; Blood Cell:3; Conventional DC 2:1	not_available:52	marker_final_disagreement
vaccination_study_09	Myeloid_lineage	9	1701	Classical Monocyte	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.6574573780129336	1.0	0.3425426219870664	0.0544032921810699	0.2881393298059965	2.9320399764844205	2.272701352145796	Classical Monocyte:1486; Non-Classical Monocyte:133; Blood Cell:75; Myeloid Cell:6; Plasma Cell:1	Classical Monocyte:1471; Blood Cell:214; Non-Classical Monocyte:12; Conventional DC 2:2; Intermediate Monocyte:2	not_available:1701	marker_final_disagreement
vaccination_study_10	B_lineage	0	533	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.900093808630394	1.0	0.099906191369606	0.0562851782363977	0.0436210131332082	0.900093808630394	0.900093808630394	not_available:533	not_available:533	not_available:533	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	1	518	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.8236293436293436	1.0	0.1763706563706563	0.1242471042471042	0.0521235521235521	0.8236293436293436	0.7862444126420713	not_available:518	not_available:518	not_available:518	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	10	282	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.8848345153664303	1.0	0.1151654846335697	0.0915839243498818	0.0235815602836879	0.8848345153664303	0.2290087422608065	not_available:282	not_available:282	not_available:282	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	11	279	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.8881182795698925	1.0	0.1118817204301075	0.0632258064516129	0.0486559139784946	0.8881182795698925	0.8881182795698925	not_available:279	not_available:279	not_available:279	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	12	272	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.7579411764705882	1.0	0.2420588235294117	0.2174264705882352	0.0246323529411764	0.7579411764705882	0.4712676218650848	not_available:272	not_available:272	not_available:272	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	13	244	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.8132786885245902	1.0	0.1867213114754098	0.0887704918032786	0.0979508196721311	0.8132786885245902	0.7097950819672132	not_available:244	not_available:244	not_available:244	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	14	179	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.6020670391061452	0.8589385474860335	0.2568715083798882	0.2568715083798882	0.0	0.6020670391061452	0.1917597765363128	not_available:179	not_available:179	not_available:179	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	15	161	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.8513250517598343	1.0	0.1486749482401656	0.0806625258799171	0.0680124223602484	0.8513250517598343	0.4177117668513807	not_available:161	not_available:161	not_available:161	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	16	148	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.7821171171171171	1.0	0.2178828828828828	0.0969369369369369	0.1209459459459459	0.7821171171171171	0.7821171171171171	not_available:148	not_available:148	not_available:148	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	17	98	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.97	1.0	0.03	0.03	0.0	0.97	0.97	not_available:98	not_available:98	not_available:98	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	18	97	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.7723711340206185	0.8582474226804123	0.0858762886597938	0.0858762886597938	0.0	0.7723711340206185	0.7723711340206185	not_available:97	not_available:97	not_available:97	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	19	85	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.6645882352941177	1.0	0.3354117647058823	0.1030588235294117	0.2323529411764705	0.6645882352941177	0.6645882352941177	not_available:85	not_available:85	not_available:85	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	2	499	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.876499665998664	1.0	0.123500334001336	0.0926386105544422	0.0308617234468937	0.876499665998664	0.8508984635938545	not_available:499	not_available:499	not_available:499	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	20	68	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7150000000000001	1.0	0.285	0.0952941176470588	0.1897058823529411	0.7150000000000001	0.7150000000000001	not_available:68	not_available:68	not_available:68	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	21	48	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.4	1.0	0.6	0.2684722222222222	0.4458333333333333	0.4	0.0	not_available:48	not_available:48	not_available:48	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	22	47	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6532978723404256	1.0	0.3467021276595744	0.0834042553191489	0.2632978723404255	0.6532978723404256	0.145354609929078	not_available:47	not_available:47	not_available:47	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	23	45	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.7580740740740741	1.0	0.2419259259259259	0.1641481481481481	0.0777777777777777	0.7580740740740741	0.1261851851851851	not_available:45	not_available:45	not_available:45	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	24	36	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5	1.0	0.5	0.5	0.0	0.5	0.0518055555555555	not_available:36	not_available:36	not_available:36	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	3	381	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.4217424583416811	0.5044983638534921	0.082755905511811	0.082755905511811	0.0	0.4217424583416811	0.4217424583416811	not_available:381	not_available:381	not_available:381	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	4	339	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.9206489675516224	1.0	0.0793510324483775	0.0505899705014749	0.0287610619469026	0.9206489675516224	0.9206489675516224	not_available:339	not_available:339	not_available:339	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	5	334	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.4215278589724619	0.5222763619664739	0.1007485029940119	0.1007485029940119	0.0	0.4215278589724619	0.4215278589724619	not_available:334	not_available:334	not_available:334	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	6	326	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.3543921416929411	0.4589626938401804	0.1045705521472392	0.1045705521472392	0.0	0.3543921416929411	0.3543921416929411	not_available:326	not_available:326	not_available:326	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	7	307	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.7162323561346362	1.0	0.2837676438653637	0.0858849077090119	0.1978827361563518	0.7162323561346362	0.7162323561346362	not_available:307	not_available:307	not_available:307	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	8	294	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.8629081632653062	1.0	0.1370918367346938	0.0720408163265306	0.0650510204081632	0.8629081632653062	0.8629081632653062	not_available:294	not_available:294	not_available:294	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	9	283	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7387279151943463	1.0	0.2612720848056536	0.1791166077738515	0.0821554770318021	0.7387279151943463	0.4249896986067003	not_available:283	not_available:283	not_available:283	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	0	1165	T Cell	NK Cell	NK Cell	raw_marker_winner	0.8605665236051502	1.0	0.1394334763948498	0.1013218884120171	0.0381115879828326	0.8605665236051502	0.0	not_available:1165	not_available:1165	not_available:1165	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	1	1137	T Cell	NK Cell	NK Cell	raw_marker_winner	0.9291952506596306	1.0	0.0708047493403694	0.0315567282321899	0.0392480211081794	0.9291952506596306	0.0	not_available:1137	not_available:1137	not_available:1137	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	10	595	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8200100840336133	0.9142016806722688	0.0941915966386554	0.0775529411764705	0.0166386554621848	0.8200100840336133	0.4287159663865544	not_available:595	not_available:595	not_available:595	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	11	589	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.8956112054329372	1.0	0.1043887945670628	0.1043887945670628	0.0	0.8956112054329372	0.2589388794567062	not_available:589	not_available:589	not_available:589	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	12	589	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7784957555178268	0.9712224108658744	0.1927266553480475	0.1687877758913412	0.0239388794567062	0.7784957555178268	0.2086407294113258	not_available:589	not_available:589	not_available:589	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	13	550	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.8746818181818182	1.0	0.1253181818181818	0.024	0.1013181818181818	0.8746818181818182	0.1943863636363636	not_available:550	not_available:550	not_available:550	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	14	525	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.930704761904762	1.0	0.069295238095238	0.069295238095238	0.0	0.930704761904762	0.3813238095238096	not_available:525	not_available:525	not_available:525	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	15	493	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7886754563894524	0.9781947261663286	0.1895192697768762	0.1762839756592292	0.013235294117647	0.7886754563894524	0.0965600188044192	not_available:493	not_available:493	not_available:493	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	16	441	T Cell	NKT Cell	NKT Cell	raw_marker_winner	0.9241723356009072	1.0	0.0758276643990929	0.0288888888888888	0.046938775510204	0.9241723356009072	0.0	not_available:441	not_available:441	not_available:441	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	17	429	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.9442307692307692	1.0	0.0557692307692307	0.0083916083916083	0.0473776223776223	0.9442307692307692	0.228041958041958	not_available:429	not_available:429	not_available:429	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	18	408	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.9212254901960784	1.0	0.0787745098039215	0.0787745098039215	0.0	0.9212254901960784	0.3011274509803922	not_available:408	not_available:408	not_available:408	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	19	348	T Cell	NK Cell	NK Cell	raw_marker_winner	0.8850287356321839	1.0	0.1149712643678161	0.0847988505747126	0.0301724137931034	0.8850287356321839	0.0	not_available:348	not_available:348	not_available:348	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	2	921	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.7056188925081434	1.0	0.2943811074918566	0.0045602605863192	0.2898208469055374	0.7056188925081434	0.0466069489685124	not_available:921	not_available:921	not_available:921	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	20	309	T Cell	NK Cell	NK Cell	raw_marker_winner	0.909822006472492	1.0	0.0901779935275081	0.0729449838187702	0.0172330097087378	0.909822006472492	0.0	not_available:309	not_available:309	not_available:309	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	21	287	T Cell	NK Cell	NK Cell	raw_marker_winner	0.654006968641115	1.0	0.345993031358885	0.1301393728222996	0.2158536585365853	0.654006968641115	0.0	not_available:287	not_available:287	not_available:287	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	22	248	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.8617943548387097	1.0	0.1382056451612903	0.1382056451612903	0.0	0.8617943548387097	0.236491935483871	not_available:248	not_available:248	not_available:248	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	23	207	T Cell	NK Cell	NK Cell	raw_marker_winner	0.9303623188405796	1.0	0.0696376811594202	0.0497101449275362	0.019927536231884	0.9303623188405796	0.0	not_available:207	not_available:207	not_available:207	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	24	109	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.7584862385321101	1.0	0.2415137614678899	0.0275229357798165	0.2139908256880733	0.7584862385321101	0.1438073394495412	not_available:109	not_available:109	not_available:109	marker_final_disagreement;screfmapping_missing_for_scope
