study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
infection_study_01	T/NK	T_NK_lineage:19	585	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	2.3040207074017425	0.5678591769699481	1.7361615304317943	0.9427390576068748	0.5487179487179488	0.5350427350427348	3.745299145299145	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:540; NK Cell:37; Blood Cell:3; MAIT Cell:2	CD8 Cytotoxic / T Effector Memory:526; CD4 T Effector Memory:31; NK Cell:16; ydT Cell:8	Blood Cell:552; CD4 T Effector Memory:32; MAIT Cell:1	CD8 Cytotoxic / T Effector Memory:560; Blood Cell:11; NK Cell:10; CD4 T Effector Memory:3	T Cell:564; Blood Cell:11; NK Cell:10	CD8 Cytotoxic / T Effector Memory:565; CD4 T Effector Memory:9; NK Cell:7; MAIT Cell:4	not_available:582; CD4 T Effector Memory:3	1754.0	5461.0	7.805194854736328
infection_study_01	T/NK	T_NK_lineage:2	1290	NK Cell	True	NK Cell	2.190148875607272	0.9829826542554364	1.207166221351836	0.9415829145728642	0.1992248062015504	0.62281284606866	4.35968992248062	1.0	cluster_consensus_marker_source_support	NK Cell:806; CD8 Cytotoxic / T Effector Memory:480; ydT Cell:4	NK Cell:1247; CD8 Cytotoxic / T Effector Memory:21; ydT Cell:20; CD4 T Effector Memory:1	Blood Cell:1289; CD4 T Effector Memory:1	NK Cell:1149; CD8 Cytotoxic / T Effector Memory:116; Blood Cell:24; Lymphoid Cell:1	NK Cell:1149; T Cell:116; Blood Cell:24; Lymphoid Cell:1	NK Cell:1273; CD8 Cytotoxic / T Effector Memory:13; MAIT Cell:2; CD4 T Effector Memory:2	not_available:1290	1754.0	4671.5	7.872119903564453
infection_study_01	T/NK	T_NK_lineage:20	509	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.4552002575323997	1.1984585124060796	0.2567417451263198	0.8345896147403685	0.137524557956778	0.3126578725792871	2.1886051080550097	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:282; NK Cell:198; CD4 Naive / T Central Memory:7; Blood Cell:6	CD8 Cytotoxic / T Effector Memory:241; NK Cell:153; CD4 T Effector Memory:63; ydT Cell:42	Blood Cell:429; CD4 T Effector Memory:72; MAIT Cell:5; NK Cell:3	CD8 Cytotoxic / T Effector Memory:326; NK Cell:148; Blood Cell:11; MAIT Cell:5	T Cell:349; NK Cell:148; Blood Cell:8; Lymphoid Cell:4	CD8 Cytotoxic / T Effector Memory:265; NK Cell:213; MAIT Cell:12; CD4 Naive / T Central Memory:9	not_available:487; CD4 T Effector Memory:16; CD4 Naive / T Central Memory:5; Treg:1	796.0	1603.0	8.505526542663574
infection_study_01	T/NK	T_NK_lineage:21	545	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.5490364481247194	1.0559416662777104	0.493094781847009	0.8153994610734834	0.1119266055045871	0.3819134993446919	2.673394495412844	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:423; CD4 T Effector Memory:47; CD4 Naive / T Central Memory:35; NK Cell:17	CD8 Cytotoxic / T Effector Memory:307; CD4 T Effector Memory:89; CD4 Naive / T Central Memory:58; ydT Cell:54	Blood Cell:491; CD4 T Effector Memory:48; MAIT Cell:6	CD8 Cytotoxic / T Effector Memory:410; CD4 T Effector Memory:88; Blood Cell:15; CD8 Naive / T Central Memory:13	T Cell:529; Blood Cell:13; NK Cell:3	CD8 Cytotoxic / T Effector Memory:317; CD4 T Effector Memory:166; MAIT Cell:37; NK Cell:16	not_available:450; CD4 Naive / T Central Memory:63; CD4 T Effector Memory:32	1688.0	5365.0	7.657917499542236
infection_study_01	T/NK	T_NK_lineage:22	538	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.3563375334498813	0.8783858189328038	0.4779517145170775	0.8493736799941738	0.1338289962825278	0.2551779075942644	1.7862453531598512	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:306; MAIT Cell:134; NK Cell:85; ydT Cell:6	ydT Cell:197; CD8 Cytotoxic / T Effector Memory:167; MAIT Cell:116; CD4 T Effector Memory:40	Blood Cell:390; MAIT Cell:116; CD4 T Effector Memory:32	CD8 Cytotoxic / T Effector Memory:316; MAIT Cell:128; ydT Cell:51; Blood Cell:26	T Cell:502; Blood Cell:26; NK Cell:10	MAIT Cell:305; CD8 Cytotoxic / T Effector Memory:172; NK Cell:36; CD4 T Effector Memory:25	not_available:528; CD4 T Effector Memory:10	1814.5	5840.0	8.163230895996094
infection_study_01	T/NK	T_NK_lineage:23	496	NK Cell	True	NK Cell	2.340052905531464	0.8658977742851707	1.474155131246293	0.9172310829509868	0.2056451612903226	0.7105414746543777	4.973790322580645	1.0	cluster_consensus_marker_source_support	NK Cell:495; Blood Cell:1	NK Cell:494; ydT Cell:2	Blood Cell:496	NK Cell:491; CD8 Cytotoxic / T Effector Memory:3; Blood Cell:2	NK Cell:491; T Cell:3; Blood Cell:2	NK Cell:496	not_available:496	1639.0	4192.5	8.31524658203125
infection_study_01	T/NK	T_NK_lineage:24	492	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.9115816832229624	0.8135860461728934	1.0979956370500688	0.9070806933216808	0.3008130081300813	0.4497677119628339	3.148373983739837	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:448; NK Cell:23; MAIT Cell:10; CD4 T Effector Memory:4	CD8 Cytotoxic / T Effector Memory:256; CD4 T Effector Memory:159; ydT Cell:54; CD4 Naive / T Central Memory:10	Blood Cell:337; CD4 T Effector Memory:152; Treg:2; MAIT Cell:1	CD8 Cytotoxic / T Effector Memory:438; MAIT Cell:13; Blood Cell:9; ydT Cell:9	T Cell:477; Blood Cell:8; NK Cell:6; Lymphoid Cell:1	CD8 Cytotoxic / T Effector Memory:407; MAIT Cell:38; CD4 T Effector Memory:25; NK Cell:21	not_available:473; CD4 T Effector Memory:14; CD4 Naive / T Central Memory:4; Treg:1	1812.5	5501.5	5.961272239685059
infection_study_01	T/NK	T_NK_lineage:25	469	T Cell	False	CD4 T Effector Memory	1.3580716192705171	1.2490522727797566	0.1090193464907605	0.8980773432379288	0.0405117270788912	0.2723119098385622	1.906183368869936	1.0	cluster_parent_insufficient_consensus	Treg:169; CD4 T Effector Memory:169; CD4 Naive / T Central Memory:90; CD8 Cytotoxic / T Effector Memory:31	CD4 Naive / T Central Memory:257; Treg:121; CD8 Naive / T Central Memory:60; CD4 T Effector Memory:17	Blood Cell:337; Treg:126; CD4 T Effector Memory:5; MAIT Cell:1	CD4 T Effector Memory:245; Treg:194; CD8 Cytotoxic / T Effector Memory:20; Blood Cell:5	T Cell:463; Blood Cell:5; NK Cell:1	CD4 T Effector Memory:427; CD8 Cytotoxic / T Effector Memory:23; CD4 Naive / T Central Memory:18; Classical Monocyte:1	CD4 Naive / T Central Memory:199; Treg:152; not_available:87; CD4 T Effector Memory:31	1916.0	6642.0	6.527952194213867
infection_study_01	T/NK	T_NK_lineage:26	429	NK Cell	True	NK Cell	2.313366251038307	0.9470351020329172	1.3663311490053895	0.9381873133784866	0.275058275058275	0.6573426573426573	4.601398601398602	1.0	cluster_consensus_marker_source_support	NK Cell:383; CD8 Cytotoxic / T Effector Memory:44; CD4 T Effector Memory:1; ydT Cell:1	NK Cell:406; CD8 Cytotoxic / T Effector Memory:15; ydT Cell:7; CD4 Naive / T Central Memory:1	Blood Cell:427; CD4 T Effector Memory:2	NK Cell:383; CD8 Cytotoxic / T Effector Memory:34; Blood Cell:10; MAIT Cell:1	NK Cell:383; T Cell:36; Blood Cell:9; Lymphoid Cell:1	NK Cell:419; CD8 Cytotoxic / T Effector Memory:7; MAIT Cell:1; CD4 T Effector Memory:1	not_available:429	1689.0	4624.0	8.7277193069458
infection_study_01	T/NK	T_NK_lineage:27	301	NK Cell	True	NK Cell	1.4364525548648714	1.1523071108622909	0.2841454440025805	0.871331294151919	0.1063122923588039	0.2985287138111058	2.089700996677741	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:193; NK Cell:84; CD4 T Effector Memory:8; CD4 Naive / T Central Memory:6	NK Cell:153; CD8 Cytotoxic / T Effector Memory:96; CD4 T Effector Memory:25; CD4 Naive / T Central Memory:16	Blood Cell:275; CD4 T Effector Memory:23; Treg:2; MAIT Cell:1	CD8 Cytotoxic / T Effector Memory:162; NK Cell:112; CD4 T Effector Memory:11; Blood Cell:6	T Cell:183; NK Cell:112; Blood Cell:6	NK Cell:168; CD8 Cytotoxic / T Effector Memory:117; CD4 T Effector Memory:7; CD4 Naive / T Central Memory:5	not_available:287; CD4 Naive / T Central Memory:10; CD4 T Effector Memory:3; Treg:1	1778.0	4816.0	6.627243041992188
infection_study_01	T/NK	T_NK_lineage:28	335	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.6050164910955071	1.4123467853777087	0.1926697057177984	0.9557752530769792	0.1552238805970149	0.3266524520255863	2.2865671641791043	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:175; CD4 T Effector Memory:90; Treg:30; CD8 Cytotoxic / T Effector Memory:30	CD4 Naive / T Central Memory:291; CD4 T Effector Memory:18; CD8 Cytotoxic / T Effector Memory:15; CD8 Naive / T Central Memory:6	Blood Cell:324; Treg:6; CD4 T Effector Memory:5	CD4 T Effector Memory:227; Treg:53; CD4 Naive / T Central Memory:19; CD8 Cytotoxic / T Effector Memory:17	T Cell:322; Blood Cell:13	CD4 T Effector Memory:310; CD8 Cytotoxic / T Effector Memory:19; CD4 Naive / T Central Memory:5; Classical Monocyte:1	CD4 Naive / T Central Memory:276; not_available:28; CD4 T Effector Memory:19; Treg:12	2128.0	7977.0	5.949678421020508
infection_study_01	T/NK	T_NK_lineage:29	306	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.2706840361226424	0.9161047672291548	0.3545792688934874	0.8933526327288617	0.4281045751633986	0.065359477124183	0.457516339869281	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:140; NK Cell:75; Plasmablast:39; Blood Cell:34	NK Cell:233; CD4 T Cell (ab):51; CD8 T Cell (ab):22	NK Cell:233; CD4 T Cell (ab):51; CD8 T Cell (ab):22	Lymphoid Cell:302; Blood Cell:3; Leukocyte:1	Lymphoid Cell:302; Blood Cell:3; Leukocyte:1	NK Cell:306	not_available:272; CD4 Naive / T Central Memory:29; CD4 T Effector Memory:3; Treg:2	4740.0	25586.0	7.437042236328125
infection_study_01	T/NK	T_NK_lineage:3	1317	T Cell	False	CD4 T Effector Memory	1.629937405681283	1.401517163746168	0.2284202419351151	0.9297938970213384	0.082004555808656	0.3829048703763965	2.680334092634776	1.0	cluster_parent_insufficient_consensus	CD4 T Effector Memory:822; CD4 Naive / T Central Memory:359; CD8 Cytotoxic / T Effector Memory:62; CD8 Naive / T Central Memory:29	CD4 Naive / T Central Memory:961; CD8 Naive / T Central Memory:231; CD4 T Effector Memory:90; CD8 Cytotoxic / T Effector Memory:18	Blood Cell:1290; CD4 T Effector Memory:14; Lymphoid Cell:10; MAIT Cell:2	CD4 T Effector Memory:1181; CD8 Cytotoxic / T Effector Memory:37; Treg:37; Blood Cell:33	T Cell:1282; Blood Cell:33; NK Cell:1; HSC:1	CD4 T Effector Memory:1278; CD4 Naive / T Central Memory:28; CD8 Cytotoxic / T Effector Memory:9; MAIT Cell:1	CD4 Naive / T Central Memory:940; not_available:223; CD4 T Effector Memory:145; Treg:9	1927.0	7433.0	6.410872936248779
infection_study_01	T/NK	T_NK_lineage:30	289	NK Cell	True	NK Cell	1.3261806815028958	1.1643115910529027	0.1618690904499931	0.7395856092054476	0.0449826989619377	0.3287197231833909	2.301038062283737	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:142; NK Cell:113; Blood Cell:11; Treg:7	NK Cell:124; CD8 T Cell (ab):93; CD8 Naive / T Central Memory:23; CD4 Naive / T Central Memory:22	NK Cell:109; CD8 T Cell (ab):98; Blood Cell:66; CD4 T Cell (ab):10	Lymphoid Cell:237; Blood Cell:27; NK Cell:16; CD8 Cytotoxic / T Effector Memory:7	Lymphoid Cell:237; Blood Cell:27; NK Cell:16; T Cell:9	NK Cell:287; CD8 Cytotoxic / T Effector Memory:2	not_available:274; CD4 Naive / T Central Memory:10; CD4 T Effector Memory:4; Treg:1	3055.0	10027.0	7.755242347717285
infection_study_01	T/NK	T_NK_lineage:31	284	NK Cell	True	NK Cell	2.2853155913853227	0.845152507793099	1.4401630835922237	0.855190809118054	0.0105633802816901	0.7932595573440643	5.552816901408451	1.0	cluster_consensus_marker_source_support	NK Cell:276; Blood Cell:5; CD8 Cytotoxic / T Effector Memory:3	NK Cell:275; Lymphoid Cell:5; CD8 Cytotoxic / T Effector Memory:3; ydT Cell:1	NK Cell:194; Blood Cell:85; Lymphoid Cell:5	NK Cell:276; Blood Cell:4; Lymphoid Cell:2; CD4 T Effector Memory:1	NK Cell:278; Blood Cell:2; T Cell:2; Lymphoid Cell:2	NK Cell:278; CD4 T Effector Memory:3; MAIT Cell:2; CD8 Cytotoxic / T Effector Memory:1	not_available:280; CD4 Naive / T Central Memory:4	2014.0	6095.0	7.976802825927734
infection_study_01	T/NK	T_NK_lineage:32	273	T Cell	False	NK Cell	1.3454250583109162	1.3447811515658514	0.0006439067450647	0.8283082077051926	0.0402930402930402	0.2987964416535845	2.091575091575092	1.0	cluster_parent_insufficient_consensus	NK Cell:135; CD8 Cytotoxic / T Effector Memory:131; ydT Cell:3; MAIT Cell:2	NK Cell:112; CD8 Cytotoxic / T Effector Memory:110; ydT Cell:24; CD4 T Effector Memory:22	Blood Cell:251; CD4 T Effector Memory:18; MAIT Cell:4	CD8 Cytotoxic / T Effector Memory:154; NK Cell:91; Blood Cell:16; MAIT Cell:9	T Cell:173; NK Cell:92; Blood Cell:8	NK Cell:141; CD8 Cytotoxic / T Effector Memory:106; MAIT Cell:15; CD4 T Effector Memory:11	not_available:270; CD4 T Effector Memory:3	1615.0	4747.0	8.5829496383667
infection_study_01	T/NK	T_NK_lineage:33	256	MAIT Cell	True	MAIT Cell	2.049545183214207	1.3245722620283094	0.7249729211858977	0.8739986162697546	0.0625	0.638392857142857	4.46875	1.0	cluster_consensus_marker_source_support	MAIT Cell:203; CD8 Cytotoxic / T Effector Memory:37; NK Cell:8; CD4 T Effector Memory:6	MAIT Cell:232; CD4 T Effector Memory:10; CD8 Cytotoxic / T Effector Memory:6; ydT Cell:4	MAIT Cell:234; Blood Cell:22	MAIT Cell:231; CD8 Cytotoxic / T Effector Memory:15; CD4 T Effector Memory:7; ydT Cell:1	T Cell:254; NK Cell:1; Blood Cell:1	MAIT Cell:244; CD4 T Effector Memory:8; CD8 Cytotoxic / T Effector Memory:4	not_available:246; CD4 T Effector Memory:8; CD4 Naive / T Central Memory:2	1592.0	5905.5	9.367509841918944
infection_study_01	T/NK	T_NK_lineage:34	253	T Cell	False	CD4 T Effector Memory	1.7618588424902604	1.3115928314639258	0.4502660110263345	0.951096060010196	0.1976284584980237	0.39356295878035	2.7549407114624507	1.0	cluster_parent_insufficient_consensus	CD4 T Effector Memory:109; CD4 Naive / T Central Memory:67; CD8 Cytotoxic / T Effector Memory:62; Blood Cell:7	CD4 Naive / T Central Memory:144; CD4 T Effector Memory:72; CD8 Cytotoxic / T Effector Memory:24; CD8 Naive / T Central Memory:8	Blood Cell:247; Lymphoid Cell:3; MAIT Cell:2; CD4 T Effector Memory:1	CD4 T Effector Memory:188; CD8 Cytotoxic / T Effector Memory:29; Blood Cell:16; CD4 Naive / T Central Memory:10	T Cell:242; Blood Cell:11	CD4 T Effector Memory:237; CD8 Cytotoxic / T Effector Memory:12; CD4 Naive / T Central Memory:4	CD4 Naive / T Central Memory:133; CD4 T Effector Memory:90; not_available:30	1963.0	6127.0	6.788844585418701
infection_study_01	T/NK	T_NK_lineage:35	195	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.3561730215018395	1.0119531044296175	0.344219917072222	0.9189061248270336	0.1794871794871795	0.2029304029304029	1.4205128205128206	1.0	cluster_consensus_marker_source_support	CD4 T Effector Memory:72; CD4 Naive / T Central Memory:54; CD8 Cytotoxic / T Effector Memory:36; Treg:25	CD4 Naive / T Central Memory:152; CD8 Naive / T Central Memory:14; Treg:10; CD8 Cytotoxic / T Effector Memory:10	Blood Cell:179; Treg:12; CD4 T Effector Memory:3; CD8 Naive / T Central Memory:1	CD4 T Effector Memory:119; Treg:47; CD8 Cytotoxic / T Effector Memory:18; CD4 Naive / T Central Memory:4	T Cell:191; Blood Cell:4	Classical Monocyte:168; CD8 Cytotoxic / T Effector Memory:21; CD4 T Effector Memory:3; CD4 Naive / T Central Memory:2	not_available:115; CD4 Naive / T Central Memory:65; Treg:8; CD4 T Effector Memory:7	2240.0	8524.0	7.74634838104248
infection_study_01	T/NK	T_NK_lineage:36	184	NK Cell	True	NK Cell	2.337478151627704	0.9754697400043696	1.362008411623334	0.948647221615323	0.3315217391304347	0.641304347826087	4.489130434782608	1.0	cluster_consensus_marker_source_support	NK Cell:133; CD8 Cytotoxic / T Effector Memory:51	NK Cell:179; CD8 Cytotoxic / T Effector Memory:4; ydT Cell:1	Blood Cell:183; NK Cell:1	NK Cell:168; Blood Cell:10; CD8 Cytotoxic / T Effector Memory:5; Lymphoid Cell:1	NK Cell:168; Blood Cell:10; T Cell:5; Lymphoid Cell:1	NK Cell:177; CD8 Cytotoxic / T Effector Memory:7	not_available:184	2179.5	6435.5	7.921225547790527
infection_study_01	T/NK	T_NK_lineage:37	68	NK Cell	True	NK Cell	1.2253114540550762	0.9128612554919282	0.312450198563148	0.8122041366251547	0.0441176470588235	0.2415966386554621	1.6911764705882353	1.0	cluster_consensus_marker_source_support	NK Cell:39; CD8 Cytotoxic / T Effector Memory:15; CD4 Naive / T Central Memory:6; Naive B Cell:2	NK Cell:26; CD8 Cytotoxic / T Effector Memory:19; CD4 Naive / T Central Memory:11; CD4 T Effector Memory:7	Blood Cell:53; CD4 T Effector Memory:12; Treg:2; NK Cell:1	NK Cell:21; CD8 Cytotoxic / T Effector Memory:18; Treg:12; Blood Cell:12	T Cell:37; NK Cell:21; Blood Cell:10	Classical Monocyte:23; CD4 T Effector Memory:18; B Cell:9; CD8 Cytotoxic / T Effector Memory:7	not_available:56; CD4 T Effector Memory:6; CD4 Naive / T Central Memory:5; Treg:1	2016.0	5775.5	9.243769645690918
infection_study_01	T/NK	T_NK_lineage:38	59	NK Cell	True	NK Cell	1.5360627090606205	1.0555692982228757	0.4804934108377447	0.8641213312941519	0.0508474576271186	0.37772397094431	2.6440677966101696	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:32; NK Cell:23; Treg:4	NK Cell:42; CD8 Naive / T Central Memory:6; CD8 Cytotoxic / T Effector Memory:4; CD8 T Cell (ab):2	NK Cell:31; Blood Cell:25; CD8 T Cell (ab):2; CD4 T Cell (ab):1	Lymphoid Cell:49; Blood Cell:5; CD8 Cytotoxic / T Effector Memory:3; NK Cell:2	Lymphoid Cell:49; Blood Cell:5; T Cell:3; NK Cell:2	NK Cell:56; CD8 Cytotoxic / T Effector Memory:3	not_available:57; CD4 T Effector Memory:1; CD4 Naive / T Central Memory:1	2359.0	7117.0	7.307242393493652
infection_study_01	T/NK	T_NK_lineage:4	1323	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	2.4725400156559942	0.6857089474781974	1.7868310681777968	0.9376228970941664	0.7248677248677249	0.551992225461613	3.863945578231293	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:1305; NK Cell:17; Treg:1	CD8 Cytotoxic / T Effector Memory:1227; CD8 Naive / T Central Memory:35; NK Cell:34; CD4 T Effector Memory:14	Blood Cell:1303; CD4 T Effector Memory:18; MAIT Cell:1; NK Cell:1	CD8 Cytotoxic / T Effector Memory:1286; NK Cell:24; Blood Cell:8; Lymphoid Cell:3	T Cell:1288; NK Cell:24; Blood Cell:8; Lymphoid Cell:3	CD8 Cytotoxic / T Effector Memory:1294; NK Cell:27; Classical Monocyte:2	not_available:1322; CD4 T Effector Memory:1	2058.0	6267.0	7.782570838928223
infection_study_01	T/NK	T_NK_lineage:5	1175	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	2.050401801527792	0.7439265383345961	1.306475263193196	0.9187240550578982	0.3123404255319149	0.5124620060790273	3.587234042553192	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:1129; NK Cell:39; CD4 Naive / T Central Memory:5; ydT Cell:1	CD8 Cytotoxic / T Effector Memory:846; CD4 T Effector Memory:276; ydT Cell:44; NK Cell:7	Blood Cell:877; CD4 T Effector Memory:298	CD8 Cytotoxic / T Effector Memory:1159; Blood Cell:6; NK Cell:5; CD4 T Effector Memory:3	T Cell:1165; Blood Cell:5; NK Cell:5	CD8 Cytotoxic / T Effector Memory:1081; NK Cell:75; CD4 T Effector Memory:11; MAIT Cell:7	not_available:1172; CD4 T Effector Memory:2; CD4 Naive / T Central Memory:1	1783.0	5303.0	7.962188720703125
infection_study_01	T/NK	T_NK_lineage:6	973	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.7610042369674903	0.6868813716466509	1.0741228653208397	0.8465880125264001	0.1479958890030832	0.4635149023638231	3.2446043165467624	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:839; NK Cell:91; MAIT Cell:21; ydT Cell:19	CD8 Cytotoxic / T Effector Memory:712; ydT Cell:169; CD4 T Effector Memory:36; NK Cell:29	Blood Cell:921; CD4 T Effector Memory:31; MAIT Cell:20; NK Cell:1	CD8 Cytotoxic / T Effector Memory:876; Blood Cell:29; NK Cell:22; ydT Cell:20	T Cell:922; Blood Cell:29; NK Cell:22	CD8 Cytotoxic / T Effector Memory:730; MAIT Cell:114; NK Cell:74; CD4 T Effector Memory:55	not_available:959; CD4 T Effector Memory:13; CD4 Naive / T Central Memory:1	1764.0	5473.0	8.173978805541992
